,Unnamed: 0,search_id,trip_index,received_date,received_ms,origin,destination,total_usd,pax_type,refundable,validating_carrier,departure_odate,departure_ms,outgoing_duration,outgoing_stops,return_odate,return_ms,returning_duration,returning_stops,major_carrier_id,total_stops,advance,length_of_stay,includes_saturday_night_stay,available_seats,lowest_cabin_class,highest_cabin_class
750,1912760,85228477-1c26-38d0-bea7-0ac495a6dd55,134,2016-12-01,1480630517901,BOS,CUN,324.68,ADT,,UA,2017-03-05,1488755880000,1177,1,2017-03-10,1489194300000,1228,1,UA,2,94,5,False,9,E,E
751,2058513,c53f4581-1a72-3df3-97a3-0190fde0d1d4,110,2016-05-27,1464399319078,BOS,CUN,669.08,ADT,,AA,2016-08-21,1471780500000,381,1,2016-08-26,1472240700000,508,1,AA,2,86,5,False,3,E,E
752,1215469,23b3c7ab-97e7-30bc-91fb-b8f90cf4dbaf,94,2016-05-09,1462849417730,BOS,CUN,742.08,ADT,,AA,2016-05-26,1464253200000,488,1,2016-05-29,1464540600000,453,1,AA,2,17,3,True,4,E,E
753,585438,f770ab6c-ca88-353a-bf7d-917b5da564f5,28,2016-10-28,1477702974737,BOS,CUN,609.08,ADT,,UA,2017-04-15,1492250400000,812,2,2017-04-22,1492894200000,1026,1,UA,3,169,7,True,9,E,E
754,2198622,eef6a9f3-5bdc-3257-822b-9345c2282376,35,2015-08-16,1439721523718,BOS,CUN,337.28,,,,2015-09-24,1443088200000,775,2,2015-09-29,1443528000000,489,2,DL,4,39,5,True,9,E,E
755,683448,0a9a5cea-1a73-3125-906c-59186ace7fb1,18,2015-12-10,1449744180783,BOS,CUN,297.21,ADT,,DL,2016-01-20,1453287000000,505,1,2016-01-27,1453914780000,441,1,DL,2,41,7,True,9,E,E
756,1882699,70161c1e-21cc-395d-8b77-a76b1c1d1f9c,81,2016-10-19,1476881732445,BOS,CUN,651.93,ADT,,UA,2016-12-30,1483108620000,403,1,2017-01-03,1483461600000,641,1,UA,2,72,4,True,9,E,E
757,2160861,a1cf7fdc-9cb0-37b1-a20c-5403b151aa78,95,2016-07-25,1469489523202,BOS,CUN,613.97,ADT,,UA,2016-08-26,1472205000000,547,2,2016-08-29,1472490300000,434,1,UA,3,32,3,True,1,E,E
758,100703,6476c1eb-b2cf-3c98-beaa-dc604efe7ea7,70,2016-10-16,1476649886648,BOS,CUN,606.93,ADT,,UA,2017-02-17,1487349540000,656,1,2017-02-26,1488131400000,679,1,UA,2,124,9,True,8,E,E
759,692899,7916f856-5db5-3ad4-9cea-53c05832d681,42,2015-12-26,1451170884571,BOS,CUN,287.01,ADT,,DL,2016-02-08,1454933940000,562,1,2016-02-14,1455461160000,579,1,DL,2,44,6,True,9,E,E
760,2057788,fcb361a8-63f4-3da3-aecd-8c0d47237e93,143,2016-08-10,1470802682720,BOS,CUN,597.52,ADT,,AA,2016-12-01,1480592400000,387,1,2016-12-04,1480852860000,482,1,AA,2,114,3,True,7,E,E
761,2705993,142c02fc-fba3-3362-9826-95777cafc680,179,2016-10-31,1477951195755,BOS,CUN,437.43,ADT,,AA,2017-01-01,1483275000000,1621,1,2017-01-07,1483826400000,986,1,AA,2,62,6,False,9,E,E
762,1463419,e59c48f9-fb5d-3024-a66b-556c38b59e78,174,2015-11-04,1446653990646,BOS,CUN,721.7,,,,2016-01-14,1452786960000,494,1,2016-01-18,1453153800000,428,1,UA,2,71,4,True,5,E,E
763,1339203,42d76ec6-2f8e-3c48-ae2f-a27b7d07ac46,53,2016-05-15,1463295791137,BOS,CUN,599.08,ADT,,AA,2016-06-24,1466775300000,403,1,2016-06-27,1467048780000,547,1,AA,2,40,3,True,1,E,E
764,965990,b80f117c-9fd2-3126-8070-ca3d0ae2b3b6,65,2016-10-23,1477233963913,BOS,CUN,319.93,ADT,,UA,2016-12-05,1480956960000,1454,1,2016-12-10,1481415600000,952,1,UA,2,43,5,False,9,E,E
765,1272681,eab026c9-9c6b-3bb7-9156-ab602a1b8ebc,175,2015-07-24,1437724676259,BOS,CUN,934.48,,,,2015-08-01,1438450200000,1370,1,2015-08-14,1439577900000,507,2,DL,3,8,13,True,2,E,E
766,1736311,61ff4d91-8cde-3270-9615-3d563e5466b9,132,2016-04-19,1461116684328,BOS,CUN,457.3,ADT,,AA,2016-05-13,1463140200000,512,1,2016-05-18,1463579400000,445,1,AA,2,24,5,True,9,E,E
767,1467165,07127362-1e99-30d9-a3d4-9e8f264d56f3,98,2016-03-27,1459130256610,BOS,CUN,549.69,ADT,,AA,2016-06-02,1464874200000,457,1,2016-06-05,1465153800000,420,1,AA,2,67,3,True,7,E,E
768,1352832,c7a5d51a-43ce-333c-a76f-7f1a7280e130,132,2016-04-13,1460568596647,BOS,CUN,403.8,ADT,,UA,2016-05-07,1462642320000,450,1,2016-05-13,1463164500000,519,1,UA,2,24,6,True,4,E,E
769,461946,3d72dea8-e873-367a-86d6-20ead39796ff,139,2015-12-04,1449232824005,BOS,CUN,734.22,ADT,,B6,2016-01-02,1451754300000,284,0,2016-01-09,1452355680000,465,1,B6,1,29,7,True,9,E,E
770,2190119,d251605a-aaec-37ef-87f6-4c7da591b191,24,2016-02-05,1454693354340,BOS,CUN,496.89,ADT,,UA,2016-03-05,1457181900000,800,2,2016-03-10,1457633400000,606,1,UA,3,29,5,True,9,E,E
771,1312750,7b0b5d82-935b-3f8b-bd29-fb1250eafda1,102,2015-09-22,1442970505494,BOS,CUN,487.83,,,,2016-01-02,1451744700000,289,0,2016-01-06,1452081600000,570,2,DL,2,102,4,True,4,E,E
772,38034,2c9c9b78-8aa1-3a0d-992b-7b8308c2a9fe,181,2016-10-21,1477083095641,BOS,CUN,1311.43,ADT,,AA,2016-11-18,1479481200000,631,2,2016-11-26,1480161600000,545,1,AA,3,28,8,True,3,E,F
773,2740904,8e7c39c8-e6c5-3a6d-aa10-8106ff3f6a2a,172,2016-09-08,1473346560895,BOS,CUN,587.69,ADT,,AA,2016-10-14,1476457560000,538,1,2016-10-17,1476727260000,398,1,AA,2,36,3,True,7,E,E
774,1509167,9e26e148-c8c1-3b0a-a5de-da4a6cf30983,129,2016-12-06,1481080217047,BOS,CUN,424.68,ADT,,UA,2016-12-16,1481884920000,928,1,2016-12-24,1482608100000,449,1,UA,2,10,8,True,5,E,E
775,2350661,c3ec2e28-f2ff-3fae-a1b7-f830964b573e,116,2016-05-05,1462469793417,BOS,CUN,503.58,ADT,,AA,2016-05-14,1463226300000,394,1,2016-05-19,1463679420000,387,1,AA,2,9,5,True,9,E,E
776,2028888,fa96ee76-8c6a-373b-ab8f-19bab1c653ec,172,2016-10-08,1475932312073,BOS,CUN,381.93,ADT,,AA,2017-05-02,1493716140000,478,1,2017-05-11,1494522000000,442,1,AA,2,206,9,True,2,E,E
777,145558,1493c72f-0d1c-3e9a-ac33-34eb7acd6995,73,2016-06-25,1466879992945,BOS,CUN,905.24,ADT,,UA,2016-12-27,1482841800000,448,1,2017-01-03,1483461600000,530,1,UA,2,185,7,True,9,E,E
778,806277,e3a70721-1b0b-3292-8c97-5f6ef6993287,181,2016-09-21,1474491725663,BOS,CUN,767.69,ADT,,AA,2017-07-03,1499076000000,370,1,2017-07-07,1499456100000,377,1,AA,2,285,4,False,9,E,E
779,1645163,48f4301e-8929-3449-af89-382348cfaa80,114,2015-10-03,1443911366057,BOS,CUN,501.24,,,,2016-02-11,1455215400000,797,2,2016-02-17,1455710400000,400,1,DL,3,131,6,True,4,E,E
780,480547,d5cfbe8c-96e1-3283-b50e-4130788a6569,146,2016-08-07,1470628658957,BOS,CUN,597.52,ADT,,AA,2017-03-30,1490864940000,406,1,2017-04-02,1491152100000,373,1,AA,2,235,3,True,7,E,E
781,875361,56b389f7-2fc2-3afd-8f35-1b1fe0ab41a9,61,2015-11-08,1446997035771,BOS,CUN,437.7,,,,2016-01-22,1453475040000,661,1,2016-02-04,1454614500000,401,1,UA,2,75,13,True,9,E,E
782,459954,4c9fdd0b-d9b9-3f28-83ad-6a8ad804abae,144,2016-09-09,1473415697140,BOS,CUN,786.69,ADT,,AA,2016-11-18,1479468600000,395,1,2016-11-24,1480009140000,480,1,AA,2,70,6,True,1,E,E
783,732860,7d1387e0-9579-3539-87d1-6e72c46f8ef6,55,2016-05-02,1462188875787,BOS,CUN,310.28,ADT,,AM,2017-02-05,1486296000000,639,1,2017-02-11,1486824900000,615,1,AM,2,279,6,False,9,E,E
784,2590444,de127998-3b7c-343f-bbdf-04b69c3655d9,83,2016-11-06,1478416598498,BOS,CUN,517.91,ADT,,AA,2016-11-10,1478774040000,453,1,2016-11-15,1479211200000,819,1,AA,2,4,5,True,2,E,E
785,1929244,8503720e-4452-3c36-924b-f02f2b74061a,22,2016-12-17,1481991233289,BOS,CUN,259.68,ADT,,UA,2017-01-18,1484745420000,648,1,2017-01-25,1485374100000,559,1,UA,2,32,7,True,9,E,E
786,1102206,99419f28-e39b-3c37-80b6-803823ccc244,130,2016-03-16,1458185877344,BOS,CUN,444.69,ADT,,UA,2016-05-13,1463136780000,402,1,2016-05-18,1463599980000,460,1,UA,2,58,5,True,8,E,E
787,2584414,ddc61801-7e6a-351e-8e6f-ab7612f0e913,26,2016-08-17,1471466762819,BOS,CUN,425.52,ADT,,UA,2017-02-16,1487242800000,785,2,2017-02-22,1487766000000,630,1,UA,3,183,6,True,9,E,E
788,677202,4d5dce68-3317-37e6-9442-a19e50e0fc02,49,2016-01-01,1451702359262,BOS,CUN,512.68,ADT,,UA,2016-03-04,1457115600000,550,1,2016-03-11,1457729700000,506,1,UA,2,63,7,True,9,E,E
789,1872884,e31d2c33-59c8-3074-82f0-a0f27d6f948b,99,2015-12-01,1448992436925,BOS,CUN,601.71,ADT,,UA,2016-02-11,1455186780000,572,2,2016-02-17,1455745800000,431,1,UA,3,72,6,True,1,E,E
790,2694796,f371527c-c069-3f79-9d9c-48313185a68a,0,2016-02-01,1454352468673,BOS,CUN,471.39,ADT,,UA,2016-03-18,1458295500000,785,2,2016-03-24,1458839400000,609,1,UA,3,46,6,True,9,E,E
791,606976,127be855-528d-3999-a9e9-da776cae024a,65,2015-10-01,1443722636811,BOS,CUN,925.53,,,,2016-03-12,1457780400000,449,1,2016-03-19,1458423000000,244,0,B6,1,163,7,True,6,E,E
792,1980251,e6dc8947-3438-37c5-84cc-2c19f0cbc7a5,93,2016-09-07,1473270926697,BOS,CUN,437.69,ADT,,UA,2017-01-14,1484397000000,445,1,2017-01-17,1484688600000,459,1,UA,2,129,3,True,9,E,E
793,15106,86a7dc04-7c61-3841-9683-f0efcb1a29a6,160,2016-11-23,1479911853907,BOS,CUN,569.91,ADT,,AA,2016-11-24,1480010340000,581,1,2016-11-29,1480453680000,1190,2,AA,3,1,5,True,1,E,E
794,374354,40783677-0639-304c-80c5-85c41d6c4064,21,2016-05-24,1464094904350,BOS,CUN,405.08,ADT,,UA,2016-07-20,1469022300000,382,1,2016-07-27,1469640600000,674,1,UA,2,57,7,True,9,E,E
795,1001709,fe9317a8-ee0f-30c9-85cd-22a09b6cd4b8,79,2016-11-08,1478649370788,BOS,CUN,816.41,ADT,,AA,2016-12-17,1481972400000,588,2,2017-01-01,1483301400000,1096,1,AA,3,39,15,True,3,E,E
796,2460497,e0b57644-dba2-3b77-88a5-a45a2be79d82,89,2016-03-18,1458290819685,BOS,CUN,653.69,ADT,,B6,2016-07-25,1469439900000,394,1,2016-08-08,1470668400000,539,1,B6,2,129,14,True,3,E,E
797,839485,37175d66-53db-38df-ba13-5a1e8482a93e,107,2016-01-23,1453540526498,BOS,CUN,688.79,ADT,,UA,2016-04-18,1460973000000,410,1,2016-04-25,1461609300000,521,1,UA,2,86,7,True,9,E,E
798,570926,1bedc6e8-00d0-3d97-bcb7-6247c5bfebd7,3,2015-08-14,1439524854114,BOS,CUN,426.78,,,,2015-12-07,1449486000000,545,1,2015-12-14,1450094400000,400,1,DL,2,116,7,True,9,E,E
799,2758860,40e25513-19f9-329f-96b1-2725c8f07e85,32,2016-10-10,1476121902027,BOS,CUN,489.43,ADT,,AA,2017-03-11,1489232400000,819,1,2017-03-18,1489859400000,1219,1,AA,2,152,7,True,3,E,E
800,1995762,12593049-87e8-3aa3-93a5-b6566382806a,101,2015-09-29,1443576128532,BOS,CUN,992.33,,,,2016-04-16,1460827800000,436,1,2016-04-23,1461412800000,565,2,DL,3,200,7,True,6,E,F
801,310381,f26da575-821f-37bd-883c-8748dda25080,149,2016-02-13,1455368481868,BOS,CUN,545.39,ADT,,UA,2016-04-01,1459505760000,529,1,2016-04-08,1460135100000,401,1,UA,2,48,7,True,5,E,E
802,2769359,5e02195c-39d0-335e-aa40-de64003678f9,142,2016-10-26,1477501166532,BOS,CUN,331.93,ADT,,UA,2017-02-25,1488021300000,740,1,2017-03-04,1488652200000,638,1,UA,2,122,7,True,9,E,E
803,186895,f9b99c31-917d-35f0-bc4f-49453726da09,125,2016-09-20,1474371561655,BOS,CUN,687.69,ADT,,AA,2016-11-10,1478800740000,581,1,2016-11-13,1479048240000,461,1,AA,2,51,3,True,9,E,E
804,202402,7fe0cbff-e487-3845-ab36-e238403d327b,117,2016-11-07,1478541610632,BOS,CUN,301.91,ADT,,AA,2016-12-09,1481288400000,880,1,2016-12-12,1481544000000,819,1,AA,2,32,3,True,1,E,E
805,1905131,96a9e595-dc22-3d8f-a8bd-fd6b7a713cf2,189,2016-09-12,1473665951234,BOS,CUN,612.69,ADT,,AA,2016-11-03,1478163600000,486,1,2016-11-10,1478800500000,554,1,AA,2,52,7,True,6,E,E
806,421624,dd8b98d7-6192-3370-9e4a-0128ef763b17,106,2016-11-29,1480440633975,BOS,CUN,319.91,ADT,,UA,2017-04-07,1491575400000,1164,1,2017-04-10,1491852900000,1050,1,UA,2,129,3,True,4,E,E
807,2695473,11c2b9be-bc23-39a1-9f5c-2a329b9aece5,108,2016-02-01,1454346542313,BOS,CUN,471.39,ADT,,UA,2016-03-15,1458032400000,605,1,2016-03-22,1458672600000,462,1,UA,2,43,7,True,9,E,E
808,2531326,eadbfacc-193f-3fa9-a712-4c5a91b2edcf,33,2015-10-10,1444490563516,BOS,CUN,721.14,,,,2016-03-19,1458404100000,706,2,2016-03-26,1459019700000,238,0,DL,2,161,7,True,9,E,E
809,269099,993f894e-9645-3c45-afd1-96cfe0f87143,140,2016-12-09,1481311471300,BOS,CUN,424.58,ADT,,AM,2017-02-23,1487910600000,688,1,2017-03-04,1488647220000,568,1,AM,2,76,9,True,2,E,E
810,2894279,3a19fae7-55f7-3b8e-95a0-deee846c4c5f,78,2016-08-12,1471050701468,BOS,CUN,611.52,ADT,,AA,2016-08-26,1472205600000,636,1,2016-08-30,1472554800000,525,1,AA,2,14,4,True,9,E,E
811,2195288,9a6d04ab-842e-3a30-92da-de16796d87f9,90,2015-12-24,1450981041456,BOS,CUN,660.21,ADT,,DL,2016-01-14,1452772800000,767,2,2016-01-18,1453142700000,500,1,DL,3,21,4,True,8,E,E
812,309183,f4e0d80e-92f9-3c8a-92bc-65b76f90511e,34,2016-02-13,1455363488970,BOS,CUN,335.89,ADT,,UA,2016-02-25,1456408440000,731,2,2016-03-05,1457200800000,639,1,UA,3,12,9,True,7,E,E
813,191943,5471a2dd-f8cc-37d1-9493-a5d6881e604f,138,2016-09-20,1474425805954,BOS,CUN,1411.69,ADT,,AA,2016-11-23,1479910500000,479,1,2016-11-27,1480257840000,461,1,AA,2,64,4,True,2,E,F
814,1319690,a2ca03b3-736a-35b6-892f-ded6232ed279,142,2016-10-29,1477753201507,BOS,CUN,302.93,ADT,,AA,2017-01-23,1485197100000,534,1,2017-01-29,1485722100000,376,1,AA,2,86,6,True,8,E,E
815,2792476,e8d018f4-abb2-3dbf-a70e-af809e9a3bf7,35,2016-03-03,1457031125598,BOS,CUN,409.19,ADT,,UA,2016-05-02,1462194840000,618,2,2016-05-08,1462728600000,659,1,UA,3,60,6,True,5,E,E
816,459383,86ec8a5e-5b9b-3df6-9e9a-374309785326,101,2016-09-09,1473429608496,BOS,CUN,636.69,ADT,,AA,2016-12-16,1481882940000,536,1,2016-12-20,1482256500000,373,1,AA,2,98,4,True,4,E,E
817,2168739,13ccb871-ffec-3940-82d7-fa0a57f9b850,14,2016-04-09,1460176636815,BOS,CUN,840.8,ADT,,AA,2016-04-15,1460710800000,409,1,2016-04-22,1461329100000,388,1,AA,2,6,7,True,6,E,E
818,1655396,f57093cd-b436-3b51-ae3d-b0506d0a8eb9,135,2016-06-11,1465654222348,BOS,CUN,445.24,ADT,,AA,2017-01-19,1484823600000,465,1,2017-01-24,1485290100000,492,1,AA,2,222,5,True,1,E,E
819,1517809,bf4c2b66-3069-38d9-8497-874f874b0276,186,2015-09-06,1441541940879,BOS,CUN,1349.23,,,,2016-01-23,1453559100000,289,0,2016-01-30,1454184900000,238,0,AM,0,139,7,True,9,E,E
820,2823152,4541ca2e-9761-36d7-93e6-ff6b02ca6896,90,2015-08-28,1440770817068,BOS,CUN,496.11,,,,2016-02-27,1456588800000,1455,1,2016-03-05,1457202600000,1290,1,DL,2,183,7,True,9,E,E
821,2742557,665e4374-d4ea-3c49-afd4-2744a91b720a,57,2016-09-08,1473333446804,BOS,CUN,672.19,ADT,,UA,2016-12-26,1482750000000,785,2,2016-12-30,1483122600000,980,2,UA,4,109,4,False,9,E,E
822,1302257,4d93f6b8-4991-3b51-b27f-99eecd6a41a4,24,2016-01-02,1451767297022,BOS,CUN,685.18,ADT,,UA,2016-02-12,1455284100000,750,2,2016-02-22,1456144200000,819,2,UA,4,41,10,True,9,E,E
823,1074158,2cdb4fde-f619-3ef0-a96a-2044f62b2370,0,2016-09-05,1473081073540,BOS,CUN,390.69,ADT,,UA,2017-03-11,1489230900000,980,1,2017-03-18,1489836600000,960,1,UA,2,187,7,True,9,E,E
824,821484,b0488c48-4baf-3e03-a51f-120cd165d021,74,2016-06-05,1465159130769,BOS,CUN,682.24,ADT,,UA,2016-06-08,1465379700000,360,1,2016-06-12,1465756500000,449,1,UA,2,3,4,True,9,E,E
825,2509845,d7c3ef19-bf13-35c7-9056-e1bb853588b6,92,2016-01-31,1454277867041,BOS,CUN,473.79,ADT,,DL,2016-02-27,1456584420000,409,1,2016-03-04,1457111160000,506,1,DL,2,27,6,True,2,E,E
826,1745306,4d7f3ffe-c4f9-3cb4-ab28-2137f5c86968,161,2016-03-01,1456815002160,BOS,CUN,1023.69,ADT,,UA,2016-03-13,1457861580000,387,1,2016-03-17,1458234900000,547,1,UA,2,12,4,False,4,E,F
827,1063575,779af777-f4f3-3234-8cc3-cca1964f1854,94,2016-06-27,1467070619063,BOS,CUN,611.74,ADT,,AA,2016-10-22,1477149300000,544,1,2016-10-30,1477832100000,395,1,AA,2,117,8,True,2,E,E
828,371689,bd8e360f-d8a7-3e90-94d1-2d5b86d74983,125,2016-05-24,1464102944107,BOS,CUN,660.48,ADT,,AA,2016-08-06,1470484200000,386,1,2016-08-13,1471105920000,252,0,AA,1,74,7,True,3,E,E
829,1019796,d9094e52-d5aa-3076-a3e4-0a9871a2d5c6,127,2016-05-25,1464178676068,BOS,CUN,635.58,ADT,,AA,2016-08-19,1471601100000,374,1,2016-08-24,1472036460000,482,1,AA,2,86,5,True,9,E,E
830,2045518,a74c6947-9489-3db4-9bb9-79d12f602843,26,2016-01-14,1452807738540,BOS,CUN,536.89,ADT,,UA,2016-04-15,1460747700000,879,1,2016-04-23,1461393900000,965,1,UA,2,92,8,True,9,E,E
831,465853,6bcd78ee-7d97-3e8c-a61e-f6dcff72f96b,152,2016-04-06,1459982648316,BOS,CUN,559.8,ADT,,AA,2016-05-14,1463247000000,394,1,2016-05-21,1463828400000,513,1,AA,2,38,7,True,5,E,E
832,2846470,99dd4d00-4ff9-3104-833b-57b5806af494,113,2016-01-16,1453002462147,BOS,CUN,661.79,ADT,,DL,2016-09-25,1474802100000,388,1,2016-10-02,1475429820000,597,1,DL,2,253,7,True,9,E,E
833,631674,c5b27c96-410c-344f-9186-9fa888870687,60,2016-08-30,1472601351417,BOS,CUN,1026.02,ADT,,AA,2016-12-25,1482694800000,400,1,2016-12-31,1483206900000,456,1,AA,2,117,6,False,6,E,E
834,1403992,25699238-9cdc-3c7c-b4e1-312635629095,111,2016-10-13,1476405217125,BOS,CUN,427.93,ADT,,AA,2017-05-06,1494088680000,479,1,2017-05-13,1494694800000,639,1,AA,2,205,7,True,9,E,E
835,2168688,499fd45c-0c24-30b4-963f-36a7b2e7ef57,120,2016-04-09,1460209533416,BOS,CUN,570.8,ADT,,UA,2016-04-23,1461407580000,557,1,2016-04-30,1462015800000,488,1,UA,2,14,7,True,3,E,E
836,2608617,91081a36-0a38-3602-a39c-f2763543ec44,138,2016-12-29,1482991027016,BOS,CUN,410.68,ADT,,UA,2017-01-05,1483614000000,1055,1,2017-01-08,1483921200000,774,1,UA,2,7,3,True,2,E,E
837,2756725,d9966c26-bdd7-34ad-941b-6b8a6a938730,44,2016-10-10,1476091361778,BOS,CUN,351.93,ADT,,UA,2017-02-26,1488112200000,650,1,2017-03-04,1488652200000,638,1,UA,2,139,6,False,9,E,E
838,472748,6e73dca2-fc2f-32f6-9eae-de140e33ca7e,119,2016-09-26,1474873969868,BOS,CUN,710.69,ADT,,AA,2016-10-03,1475496000000,549,1,2016-10-10,1476097200000,494,1,AA,2,7,7,True,9,E,E
839,2482690,ede1ad42-6de7-35af-bfff-75424e007ffe,21,2016-12-13,1481658399274,BOS,CUN,288.68,ADT,,UA,2017-02-26,1488154920000,1008,1,2017-03-05,1488762300000,1061,1,UA,2,75,7,True,6,E,E
840,1271830,814214d1-4e5a-3d4b-b865-587aa5124530,161,2015-07-24,1437751623729,BOS,CUN,603.48,,,,2015-08-31,1441021200000,490,1,2015-09-06,1441548120000,643,1,B6,2,38,6,True,9,E,E
841,2044873,3513505f-5952-37a9-8b6a-bf887cbd82c1,61,2016-01-14,1452780749809,BOS,CUN,1092.49,ADT,,UA,2016-02-14,1455457500000,615,1,2016-02-19,1455890400000,490,1,AC,2,31,5,False,2,E,E
842,2180843,c12bb555-815c-39f2-acfb-d1fd029dc1a9,39,2016-10-09,1476042127034,BOS,CUN,355.93,ADT,,UA,2017-04-21,1492766100000,857,1,2017-04-28,1493412600000,1026,1,UA,2,194,7,True,9,E,E
843,2397934,9cbb301d-10c7-308e-abf0-0cee75acb134,147,2016-06-07,1465302345249,BOS,CUN,607.24,ADT,,UA,2016-08-17,1471431180000,460,1,2016-08-21,1471799100000,523,1,UA,2,71,4,True,8,E,E
844,1665234,9975c4cc-8bb3-38b8-888b-f2933e887742,59,2015-11-10,1447160534298,BOS,CUN,395.7,,,,2015-11-23,1448276520000,458,1,2015-12-04,1449232200000,459,1,UA,2,13,11,True,9,E,E
845,1541510,5ddc604a-67bf-35d4-a0c6-376ac1eb9b18,169,2016-05-21,1463864421668,BOS,CUN,637.08,ADT,,AA,2016-06-15,1465983000000,442,1,2016-06-25,1466859300000,411,1,AA,2,25,10,True,1,E,E
846,1344775,77f41f4b-8752-35fa-9dc5-807a1363fb59,131,2015-07-30,1438264934657,BOS,CUN,601.98,,,,2015-08-06,1438869300000,406,1,2015-08-10,1439212320000,543,2,DL,3,7,4,True,1,E,E
847,1466663,9f84b12f-a4e5-3252-b90a-7e10f118421a,29,2016-03-27,1459118172745,BOS,CUN,619.69,ADT,,AA,2016-04-17,1460909700000,625,1,2016-04-25,1461582300000,565,1,AA,2,21,8,True,1,E,E
848,1106604,c6d8ce50-e519-3bd6-9221-b5517185fd3e,109,2016-04-23,1461424669074,BOS,CUN,524.8,ADT,,AA,2016-05-04,1462383000000,394,1,2016-05-09,1462812900000,462,1,AA,2,11,5,True,9,E,E
849,2532627,f24e2055-c64d-3eb1-b073-d60715a822cb,50,2016-11-27,1480280965346,BOS,CUN,490.81,ADT,,AM,2017-04-15,1492313400000,1160,1,2017-04-22,1492872840000,641,1,AM,2,139,7,True,7,E,E
850,339562,b999103f-663c-3b81-bcf9-360415945c0e,86,2016-01-11,1452550740467,BOS,CUN,370.29,ADT,,UA,2016-03-08,1457445900000,605,2,2016-03-14,1457985600000,507,1,UA,3,57,6,True,9,E,E
851,2245817,a1e42b7c-98b2-31ca-a619-def490e92096,61,2015-12-07,1449464593153,BOS,CUN,415.21,ADT,,UA,2016-02-03,1454497200000,538,1,2016-02-07,1454873700000,401,1,UA,2,58,4,True,9,E,E
852,706863,6cfcbf75-874d-3329-b914-d848cb60071c,28,2016-11-02,1478097285296,BOS,CUN,282.91,ADT,,AA,2016-12-10,1481371200000,792,1,2016-12-13,1481640240000,459,1,AA,2,38,3,True,9,E,E
853,64674,aefb9450-404e-3ee9-ba5c-66b291656e35,98,2016-09-19,1474295641970,BOS,CUN,476.19,ADT,,AA,2017-01-04,1483541100000,405,1,2017-01-08,1483898100000,456,1,AA,2,107,4,True,1,E,E
854,2344825,f26d5ae2-2fc2-3fe3-80b0-dfd6705654c0,70,2016-02-27,1456552112418,BOS,CUN,694.39,ADT,,UA,2016-04-22,1461323400000,467,1,2016-04-25,1461610200000,564,1,UA,2,55,3,True,5,E,E
855,2082591,11d3704a-4ac8-3986-a52e-a082c61daf14,171,2016-01-20,1453319778877,BOS,CUN,741.29,ADT,,DL,2016-10-09,1476025200000,580,2,2016-10-15,1476537120000,430,1,DL,3,263,6,False,4,E,E
856,2261635,177a3a69-ddd4-3c7e-a66e-d0160f883af6,180,2016-11-21,1479749289914,BOS,CUN,710.81,ADT,,AM,2017-01-01,1483331100000,603,1,2017-01-04,1483543020000,678,1,AM,2,41,3,False,9,E,E
857,1319595,a2ca03b3-736a-35b6-892f-ded6232ed279,47,2016-10-29,1477753201507,BOS,CUN,279.93,ADT,,UA,2017-01-23,1485177420000,488,1,2017-01-29,1485694800000,542,1,UA,2,86,6,True,9,E,E
858,1511814,a4edcec4-eab5-3bea-91db-247611c47307,176,2016-12-06,1481062029166,BOS,CUN,704.68,ADT,,AA,2016-12-28,1482919200000,456,1,2017-01-03,1483476060000,1102,1,AA,2,22,6,True,1,E,E
859,718852,7fbe9198-4a7c-331c-80a6-b972135bcd6c,58,2016-06-04,1465042935089,BOS,CUN,447.74,ADT,,AA,2016-12-02,1480672800000,1036,1,2016-12-09,1481309400000,1219,1,AA,2,181,7,True,9,E,E
860,2020164,1e97824e-7499-34d2-8e2a-5bf938959520,19,2015-11-16,1447725367547,BOS,CUN,521.0,,,,2016-04-16,1460845500000,1065,1,2016-04-23,1461393900000,965,1,UA,2,152,7,True,1,E,E
861,350088,cb3cedd8-64bb-395e-9248-ac05a7750698,1,2016-01-27,1453895035625,BOS,CUN,433.79,ADT,,UA,2016-03-11,1457694300000,785,2,2016-03-17,1458216000000,862,1,UA,3,44,6,True,9,E,E
862,1425915,fb977efc-47c9-3bdc-b61c-0b46b0bf8563,129,2016-03-06,1457314456340,BOS,CUN,1213.19,ADT,,UA,2016-04-23,1461404100000,380,1,2016-05-01,1462123500000,637,2,UA,3,48,8,True,3,E,E
863,1340831,de8376c5-ae3e-3419-8f64-a5cde0606320,39,2016-05-15,1463333568892,BOS,CUN,580.08,ADT,,AA,2016-08-11,1470909900000,374,1,2016-08-16,1471375440000,436,1,AA,2,88,5,True,4,E,E
864,1342497,1a98aa10-4a66-37b8-86e0-ba8b56c00294,173,2016-05-15,1463348572926,BOS,CUN,644.08,ADT,,AA,2016-09-14,1473847200000,465,1,2016-09-18,1474224900000,396,1,AA,2,122,4,True,2,E,E
865,1532037,c6ba6290-5782-3bee-bbf4-1ebf9b231aac,54,2016-11-04,1478315935365,BOS,CUN,301.91,ADT,,UA,2016-12-16,1481884920000,638,1,2016-12-24,1482584400000,805,1,UA,2,42,8,True,9,E,E
